Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"Lucky 700",-122.275,37.782558,"815 Marina Village Pkwy","","Alameda","CA","94501","1035","ALAMEDA" 
"VONS 2131",-117.29173,34.472527,"12199 Hesperia Rd","","Victorville","CA","92395","4756","SAN BERNARDINO" 
"VONS 2217",-117.59097,33.636078,"22451 Antonio Pkwy","","Rancho Santa Margarita","CA","92688","2813","ORANGE" 
"BOB'S MARKET #3",-118.4677,34.011906,"1650 Ocean Park Blvd","","Santa Monica","CA","90405","4822","LOS ANGELES" 
"7-ELEVEN 20677 C",-118.07146,33.968746,"8244 Norwalk Blvd","","Whittier","CA","90606","3110","LOS ANGELES" 
"CARNICERIA LAS PALMAS",-118.25535,34.01759,"2712 S Central Ave","","Los Angeles","CA","90011","5528","LOS ANGELES" 
"JONS MARKET 1",-118.29624,34.069069,"3667 W 3rd St","","Los Angeles","CA","90020","2042","LOS ANGELES" 
"LA PLAYA FOODS",-118.36131,33.938351,"10736 S Inglewood Ave","","Lennox","CA","90304","1712","LOS ANGELES" 
"Ruben's Mexican Food & Deli",-118.21766,33.917206,"2701 N Santa Fe Ave","","Compton","CA","90222","2324","LOS ANGELES" 
"Superior Poultry",-118.23858,34.061787,"750 N Broadway","","Los Angeles","CA","90012","2820","LOS ANGELES" 
"FOODS CO. 352",-122.35755,37.935677,"1250 MacDonald Ave","","Richmond","CA","94801","3118","CONTRA COSTA" 
"MALABAR MARKET",-118.19682,34.045906,"3054 Malabar St","","Los Angeles","CA","90063","4017","LOS ANGELES" 
"Big Saver Foods 2",-118.16988,34.089272,"5168 Huntington Dr S","","Los Angeles","CA","90032","1703","LOS ANGELES" 
"SAFEWAY  1197",-122.02103,37.588688,"1790 Decoto Rd","","Union City","CA","94587","3524","ALAMEDA" 
"NICE LIQUOR & VIDEO",-117.46867,33.907948,"10689 Magnolia Ave","Ste 3","Riverside","CA","92505","1872","RIVERSIDE" 
"VONS 2214",-118.314,34.162895,"1110 W Alameda Ave","","Burbank","CA","91506","2806","LOS ANGELES" 
"FOOD 4 LESS  379",-118.20333,33.903423,"1900 W Rosecrans Ave","","Compton","CA","90220","1015","LOS ANGELES" 
"MEXICO TORTILLA FACTORY & DELI IN",-122.03722,37.530418,"7015 Thornton Ave","","Newark","CA","94560","3640","ALAMEDA" 
"FOOD FOR HUMANS",-123.00015,38.501068,"16385 FIRST ST","","GUERNEVILLE","CA","95446","","SONOMA" 
"GUZMAN'S PRODUCE MARKET, INC.",-122.44199,37.715137,"5229 Mission St","","San Francisco","CA","94112","3731","SAN FRANCISCO" 
"Wah Fay Market & Liquors 2",-122.24477,37.798264,"2101 8th Ave","","Oakland","CA","94606","2007","ALAMEDA" 
"HARVEST HOUSE INC",-122.03468,37.959446,"2395 MONUMENT BLVD","","CONCORD","CA","94520","","CONTRA COSTA" 
"DIANA MKT 2",-122.4119,37.773922,"282 9th St","","San Francisco","CA","94103","3807","SAN FRANCISCO" 
"OAKWOOD MARKET",-122.14772,37.464993,"2106 Oakwood Dr","","Palo Alto","CA","94303","1445","SANTA CLARA" 
"ARA-DELI GROCERY",-118.24216,34.14629,"1021 E Broadway","","Glendale","CA","91205","1205","LOS ANGELES" 
"PETER PAN MARKET",-118.29992,34.047295,"2791 W Pico Blvd","","Los Angeles","CA","90006","3913","LOS ANGELES" 
"7-ELEVEN #14299 C",-121.93173,37.3008,"1335 S Bascom Ave","","San Jose","CA","95128","4503","SANTA CLARA" 
"CHIARAMONTE'S MARKET",-121.88648,37.35321,"609 N 13th St","","San Jose","CA","95112","3013","SANTA CLARA" 
"DOLLAR TREE 1212",-121.09189,38.933647,"2136 Grass Valley Hwy","","Auburn","CA","95603","2522","PLACER" 
"VONS 2209",-118.117,33.85696,"5500 Woodruff Ave","","Lakewood","CA","90713","1535","LOS ANGELES" 
"DOLLAR TREE 1227",-121.84678,39.760754,"801 East Ave","Ste 129","Chico","CA","95926","1229","BUTTE" 
"Whole Foods Market 10024",-118.38532,33.836239,"405 N Pacific Coast Hwy","","Redondo Beach","CA","90277","2840","LOS ANGELES" 
"PACIFIC DOLLAR STORE",-117.75787,34.062183,"546 W Holt Ave","","Pomona","CA","91768","3604","LOS ANGELES" 
"SAFEWAY 1953",-121.92795,37.704704,"7499 Dublin Blvd","","Dublin","CA","94568","2415","ALAMEDA" 
"PAK N SAVE  3111",-122.14406,37.701145,"555 Floresta Blvd","","San Leandro","CA","94578","4125","ALAMEDA" 
"EL TORO BRAVO MARKET",-117.9295,33.64333,"739 W 19th St","","Costa Mesa","CA","92627","3516","ORANGE" 
"Stater Bros. Markets 75",-116.93173,33.747704,"41849 Florida Ave","","Hemet","CA","92544","5066","RIVERSIDE" 
"FOOD LAND MARKET",-117.69107,34.01368,"5216 D St","","Chino","CA","91710","4129","SAN BERNARDINO" 
"JENSEN'S MINUTE SHOPPE",-117.17402,34.253334,"211 STATE HWY 173","","CEDAR GLEN","CA","92321","","SAN BERNARDINO" 
"UNITED FOOD CENTER INC",-115.51897,33.239834,"8100 US Highway 111","","Niland","CA","92257","","IMPERIAL" 
"FAIRWAY FOODS INC. #6",-116.71321,33.744411,"54111 VILLAGE CENTER DR","","IDYLLWILD","CA","92549","0326","RIVERSIDE" 
"NELSONS LIQUOR",-118.35941,34.18483,"4420 W Victory Blvd","","Burbank","CA","91505","1335","LOS ANGELES" 
"VAL'S LIQUORS",-122.25084,38.101089,"744 Georgia St","","Vallejo","CA","94590","6126","SOLANO" 
"FIERROS MEAT MARKET",-119.18127,34.185841,"1355 S C St","","Oxnard","CA","93033","3211","VENTURA" 
"FRIENDLY LIQUOR",-119.03548,36.066017,"814 W Olive Ave","","Porterville","CA","93257","3110","TULARE" 
"LA UNICA MARKET",-118.92336,34.401535,"505 Old Telegraph Rd","","Fillmore","CA","93015","1221","VENTURA" 
"RALEY'S  321",-122.32432,37.962982,"3360 San Pablo Dam Rd","","San Pablo","CA","94803","2724","CONTRA COSTA" 
"SANTA CRUZ MKT",-119.69703,34.411133,"324 W Montecito St","","Santa Barbara","CA","93101","3827","SANTA BARBARA" 
"SANTA CRUZ MKT",-119.82536,34.435741,"5757 Hollister Ave","","Goleta","CA","93117","3476","SANTA BARBARA" 
"CARNICERIA LA FUENTE",-119.276,35.501556,"242 Central Ave","","Shafter","CA","93263","2021","KERN" 
"WELCO SUPERMARKET",-121.42112,38.525074,"7100 Fruitridge Rd","","Sacramento","CA","95820","5942","SACRAMENTO" 
"Sustanable Economic Enterprises-Hollywood F M",-118.32813,34.099873,"1600 Ivar Ave","","Hollywood","CA","90028","6305","LOS ANGELES" 
"7-ELEVEN 18284 C",-117.95148,33.91737,"541 W Imperial Hwy","","La Habra","CA","90631","7265","ORANGE" 
"DOLLAR TREE 1206",-121.78444,38.678886,"18 W Court St","","Woodland","CA","95695","3012","YOLO" 
"WESTERN MINI MARKET",-118.30903,33.934071,"11034 S Western Ave","","Los Angeles","CA","90047","4843","LOS ANGELES" 
"APPLE MARKET FIVE",-116.25571,33.740417,"80631 Indio Blvd","","Indio","CA","92201","1921","RIVERSIDE" 
"C-MART",-119.03043,35.419567,"500 Norris Rd","","Bakersfield","CA","93308","3331","KERN" 
"QUICK AND EASY",-121.00234,37.253002,"780 South Ave","","Gustine","CA","95322","1534","MERCED" 
"JIMMY'S FOOD STORE",-117.32351,34.121349,"1620 W Base Line St","","San Bernardino","CA","92411","1647","SAN BERNARDINO" 
"SAIL DRUG CENTER",-117.03889,34.029152,"12350 California St","","Yucaipa","CA","92399","4404","SAN BERNARDINO" 
"LA MEXICANA BAKERY",-121.82638,39.720856,"112 W 17th St","","Chico","CA","95928","7001","BUTTE" 
"7-ELEVEN 13932 G",-119.02908,35.364853,"2331 Chester Ln","","Bakersfield","CA","93304","1921","KERN" 
"7-ELEVEN #19197 D",-118.16191,34.044571,"1600 Monterey Pass Rd","","Monterey Park","CA","91754","3623","LOS ANGELES" 
"Food 4 Less 767",-118.44079,34.300629,"12689 Glenoaks Blvd","","Sylmar","CA","91342","4748","LOS ANGELES" 
"Christian Books And Veggie Foods",-118.23216,34.152077,"1501 E Chevy Chase Dr","","Glendale","CA","91206","4107","LOS ANGELES" 
"Schwans Home Service SANTA PAULA 117100",-119.04707,34.355476,"1600 E Lemonwood Dr","","Santa Paula","CA","93060","9602","VENTURA" 
"Jons Marketplace 17",-118.71861,34.279087,"3963 Cochran St","","Simi Valley","CA","93063","2364","VENTURA" 
"RALPHS GROCERY COMPANY 630",-118.13151,34.185181,"2270 Lake Ave","","Altadena","CA","91001","2415","LOS ANGELES" 
"7-ELEVEN 21482 D",-118.44098,34.315666,"14104 Foothill Blvd","","Sylmar","CA","91342","1516","LOS ANGELES" 
"RALPHS GROCERY CO  277",-118.35762,33.974892,"950 N la Brea Ave","","Inglewood","CA","90302","2208","LOS ANGELES" 
"Arco Am-pm 82646",-119.25373,35.776421,"1612 Ellington St","","Delano","CA","93215","1632","KERN" 
"FOOD 4 LESS 370",-118.17598,34.087025,"4910 Huntington Dr S","","Los Angeles","CA","90032","1662","LOS ANGELES" 
"7 DAYS LIQUOR & JR MKT",-118.16791,33.854675,"5401 Cherry Ave","","Long Beach","CA","90805","5501","LOS ANGELES" 
"RALPHS GROCERY CO 256",-118.26473,33.831547,"650 E Carson St","","Carson","CA","90745","2719","LOS ANGELES" 
"GELSON'S MARKET 7",-118.52752,34.048073,"15424 W Sunset Blvd","","Pacific Palisades","CA","90272","3582","LOS ANGELES" 
"COZINES GROCERY",-117.10963,32.670273,"402 Civic Center Dr","","National City","CA","91950","4321","SAN DIEGO" 
"FOOD 4 LESS 305",-117.31068,34.470787,"16266 Bear Valley Rd","","Victorville","CA","92395","8765","SAN BERNARDINO" 
"EDDIE'S JR MARKET & LIQUOR",-118.3091,33.938068,"10805 S Western Ave","","Los Angeles","CA","90047","4630","LOS ANGELES" 
"FOOD 4 LESS  338",-118.02039,34.062717,"11950 Garvey Ave","","El Monte","CA","91732","3514","LOS ANGELES" 
"P & M MARKET",-118.27316,34.082767,"2856 W Sunset Blvd","","Los Angeles","CA","90026","2126","LOS ANGELES" 
"RALPHS  729",-118.91132,34.187477,"583 N Ventu Park Rd","","Newbury Park","CA","91320","2710","VENTURA" 
"Whole Foods Market 10020",-118.41396,34.157684,"12905 Riverside Dr","","Sherman Oaks","CA","91423","2209","LOS ANGELES" 
"Ralphs Fresh Fare 9",-118.87928,34.211727,"3963 Thousand Oaks","","Thousand Oaks","CA","91360","","VENTURA" 
"VONS 2094",-118.99784,34.228546,"5275 Mission Oaks Blvd","","Camarillo","CA","93012","5422","VENTURA" 
"A & S LIQUOR",-118.27807,33.931038,"259 W Imperial Hwy","","Los Angeles","CA","90061","1923","LOS ANGELES" 
"7-ELEVEN 18517 D",-118.20479,33.960007,"3507 Liberty Blvd","","South Gate","CA","90280","2419","LOS ANGELES" 
"Circle K 2723066",-118.01155,34.09668,"5202 Peck Rd","","El Monte","CA","91732","1123","LOS ANGELES" 
"Circle K 2723072",-118.14897,33.969933,"6804 Garfield Ave","","Bell Gardens","CA","90201","3204","LOS ANGELES" 
"PATEL STORE",-117.98357,33.832275,"2771 W Lincoln Ave","","Anaheim","CA","92801","6332","ORANGE" 
"VONS 2029",-118.20259,34.660229,"4033 W Avenue L","","Lancaster","CA","93536","4213","LOS ANGELES" 
"RALPHS GROCERY COMPANY 13",-117.55842,34.120041,"7369 Milliken Ave","","Rancho Cucamonga","CA","91730","6794","SAN BERNARDINO" 
"Phnom Penh",-122.71091,38.42939,"923 Petaluma Hill Rd","","Santa Rosa","CA","95404","5523","SONOMA" 
"HESPERIA LIQUOR",-117.30849,34.422531,"16233 Main St","","Hesperia","CA","92345","3559","SAN BERNARDINO" 
"RALPHS 752",-117.59317,34.018242,"3075 S Archibald Ave","Bldg C","Ontario","CA","91761","7994","SAN BERNARDINO" 
"JOSHUA LIQ & JR MKT.",-117.97458,34.542858,"8714 E Avenue T","And B Unit A","Littlerock","CA","93543","1820","LOS ANGELES" 
"7-ELEVEN #13878 F",-118.47214,34.416531,"27222 Whites Canyon Rd","","Canyon Country","CA","91351","2656","LOS ANGELES" 
"VONS 2400",-118.96664,37.638931,"481 Old Mammoth Rd","","Mammoth Lakes","CA","93546","2013","MONO" 
"SAFEWAY  1192",-121.99206,37.964741,"4309 Clayton Rd","","Concord","CA","94521","2842","CONTRA COSTA" 
"TRADERS TAKE-N-BAKE PIZZA",-119.31107,36.298573,"1830 W Caldwell Ave","","Visalia","CA","93277","","TULARE" 
"ENSENADA MEAT MKT.",-117.92791,34.009636,"17259 Valley Blvd","","La Puente","CA","91744","5658","LOS ANGELES" 
"STOCKDALE RANCH MARKET",-119.0032,35.267231,"9547 S Union Ave","","Bakersfield","CA","93307","6140","KERN" 
"ALJIBANI HALAL MARKET",-117.81061,34.017689,"23385 Golden Springs Dr","","Diamond Bar","CA","91765","2028","LOS ANGELES" 
"Brownies Liquors",-117.35381,34.106743,"845 E Foothill Blvd","","Rialto","CA","92376","5229","SAN BERNARDINO" 
"STATER BROS. MARKETS 118",-117.36299,34.470436,"13760 Bear Valley Rd","","Victorville","CA","92392","8713","SAN BERNARDINO" 
"RALPHS GROCERY COMPANY 163",-117.66003,33.49921,"31874 Del Obispo St","","San Juan Capistrano","CA","92675","3204","ORANGE" 
"SOTO'S PRODUCE",-118.18917,33.903534,"4900 E Rosecrans Ave","","Compton","CA","90221","1852","LOS ANGELES" 
"Stater Bros. Markets 67",-117.87125,33.986156,"19756 Colima Rd","","Rowland Heights","CA","91748","3298","LOS ANGELES" 
"NEIGHBORHOOD MARKET",-117.66986,34.04208,"1757 S Mountain Ave","","Ontario","CA","91762","5941","SAN BERNARDINO" 
"Circle K 2723094",-118.2086,33.930653,"3504 E Imperial Hwy","","Lynwood","CA","90262","2602","LOS ANGELES" 
"7-Eleven 18086B",-118.11697,34.06263,"381 E Garvey Ave","","Monterey Park","CA","91754","","LOS ANGELES" 
"99 Ranch Market 208",-118.10154,34.079613,"140 W Valley Blvd","","San Gabriel","CA","91776","","LOS ANGELES" 
"Amigos Seafood Market Inc",-117.92662,34.009422,"17341 Valley Blvd","","La Puente","CA","91744","5653","LOS ANGELES" 
"VONS 2119",-117.23155,32.937778,"3850 Valley Centre Dr","","San Diego","CA","92130","2331","SAN DIEGO" 
"FOOD 4 LESS  336",-118.08828,34.00312,"8620 Whittier Blvd","","Pico Rivera","CA","90660","2655","LOS ANGELES" 
"FOOD 4 LESS  310",-117.93752,33.803066,"1616 W Katella Ave","","Anaheim","CA","92802","3015","ORANGE" 
"J & S MARKET",-122.36982,37.933903,"16 Bissell Ave","","Richmond","CA","94801","3402","CONTRA COSTA" 
"SAFEWAY 640",-121.90799,36.978535,"16 Rancho del Mar","","Aptos","CA","95003","3902","SANTA CRUZ" 
"SAFEWAY  799",-122.00689,36.981689,"117 Morrissey Blvd","","Santa Cruz","CA","95062","1540","SANTA CRUZ" 
"SAFEWAY 1929",-121.96487,36.985756,"2720 41st Ave","","Soquel","CA","95073","2111","SANTA CRUZ" 
"Circle K 2723608",-120.18813,36.607174,"21998 COLORADO","","SAN JOAQUIN","CA","93660","","FRESNO" 
"Staff of Life",-122.00834,36.980785,"1266 Soquel Ave","","Santa Cruz","CA","95062","2108","SANTA CRUZ" 
"SAFEWAY  786",-122.0693,37.051613,"6255 Graham Hill Rd","","Felton","CA","95018","9723","SANTA CRUZ" 
"LUNARDI'S MARKET 2",-122.43919,37.619514,"2801 San Bruno Ave W","","San Bruno","CA","94066","3755","SAN MATEO" 
"SAFEWAY  2318",-122.53078,37.92662,"137 Corte Madera Ave","","Corte Madera","CA","94925","","MARIN" 
"SAFEWAY  984",-122.63277,38.961864,"14922 Olympic Dr","","Clearlake","CA","95422","9523","LAKE" 
"RALEY'S  328",-123.21127,39.168198,"1315 N State St","","Ukiah","CA","95482","3419","MENDOCINO" 
"SHANDON MARKET",-120.37562,35.655441,"240 E  CENTER ST","","SHANDON","CA","93461","","SAN LUIS OBISPO" 
"TECATE MARKET",-118.99408,35.359211,"249 S King St","","Bakersfield","CA","93307","1623","KERN" 
"PINK ELEPHANT BAKERY",-121.84856,37.34544,"415 S King Rd","","San Jose","CA","95116","3429","SANTA CLARA" 
"BROTHER'S MARKET",-121.78794,36.940891,"202 Buena Vista Dr","","Freedom","CA","95019","2711","SANTA CRUZ" 
"Lucky 718",-122.27007,38.009029,"1590 Sycamore Ave","","Hercules","CA","94547","1701","CONTRA COSTA" 
"WINDMILL MARKET",-121.53401,36.841316,"301 The Alameda","","San Juan Bautista","CA","95045","9746","SAN BENITO" 
"FOOD BOWL 99",-121.86323,37.356464,"1625 McKee Rd","","San Jose","CA","95116","1234","SANTA CLARA" 
"LUCKY 7 10",-118.97349,35.368458,"1825 E California Ave","","Bakersfield","CA","93307","1900","KERN" 
"NEW LEAF COMMUNITY MARKET",-121.96483,36.969315,"1210 41ST AVE","","CAPITOLA","CA","95010","","SANTA CRUZ" 
"HANNAM SUPER MKT",-118.29281,34.052643,"2740 W Olympic Blvd","","Los Angeles","CA","90006","2633","LOS ANGELES" 
"M'G LIQUOR",-119.71252,36.808636,"153 W Shaw Ave","","Clovis","CA","93612","3726","FRESNO" 
"PALM BAKERY",-119.35416,36.204243,"514 W Inyo Ave","","Tulare","CA","93274","3726","TULARE" 
"LA PUENTE BAKERY & DELI",-117.94146,34.036667,"15751 Amar Rd","","La Puente","CA","91744","3011","LOS ANGELES" 
"JOE'S LIQUOR & FOOD",-121.81,38.004009,"1911 D St","","Antioch","CA","94509","2571","CONTRA COSTA" 
"DOS HERMANOS MARKET",-121.26522,38.127724,"603 S Central Ave","","Lodi","CA","95240","4107","SAN JOAQUIN" 
"Manila Seafood Oriental Market",-117.08247,32.678307,"2220 E Plaza Blvd","Ste K","National City","CA","91950","5162","SAN DIEGO" 
"RALPHS GROCERY 57",-116.93234,32.743809,"2652 Jamacha Rd","","El Cajon","CA","92019","4349","SAN DIEGO" 
"7-Seven Food & Liquor",-122.05653,38.249329,"1550 W Texas St","","Fairfield","CA","94533","5923","SOLANO" 
"ALBA'S MEXICAN PRODUCTS",-121.6293,36.673027,"880 E Alisal St","","Salinas","CA","93905","2606","MONTEREY" 
"BEL AIR  514",-121.53588,38.485664,"7465 Rush River Dr","","Sacramento","CA","95831","5255","SACRAMENTO" 
"Circle K 2728768",-121.37322,38.465374,"8876 Vintage Park Dr","Ste 119","Sacramento","CA","95828","5892","SACRAMENTO" 
"GREENFIELD DAIRY 3",-118.3003,33.963341,"8303 S Normandie Ave","","Los Angeles","CA","90044","2225","LOS ANGELES" 
"STATER BROS. MARKETS 111",-117.20668,33.685146,"25904 Newport Rd","","Menifee","CA","92584","9130","RIVERSIDE" 
"7-ELEVEN #20580 D",-118.3698,34.052067,"5962 W Pico Blvd","","Los Angeles","CA","90035","2658","LOS ANGELES" 
"STATER BROS. MARKETS 115",-117.47157,33.897682,"3420 La Sierra Ave","","Riverside","CA","92503","5203","RIVERSIDE" 
"RALPHS 39",-118.34399,34.069412,"260 S la Brea Ave","","Los Angeles","CA","90036","3023","LOS ANGELES" 
"RENE'S MEATS",-118.96849,35.368504,"2121 E California Ave","","Bakersfield","CA","93307","1919","KERN" 
"EDDIE'S LIQUOR MARKET",-116.89237,33.925449,"1449 W Ramsey St","","Banning","CA","92220","4470","RIVERSIDE" 
"NORTHGATE LIQUOR & FOOD",-121.47551,38.620102,"3016 Northgate Blvd","","Sacramento","CA","95833","1322","SACRAMENTO" 
"VONS 2164",-119.21491,34.264927,"5688 Telephone Rd","","Ventura","CA","93003","5326","VENTURA" 
"Jons Marketplace 18",-118.0069,33.74065,"15300 Goldenwest St","","Westminster","CA","92683","6150","ORANGE" 
"CEREZO BAKERY",-118.01868,34.082668,"4315 N PECK RD","","EL MONTE","CA","91732","","LOS ANGELES" 
"Stater Bros. Markets 131",-117.8894,33.850094,"1131 N State College Blvd","","Anaheim","CA","92806","2704","ORANGE" 
"BAMFORD LIQUOR",-118.36123,34.164928,"10575 Magnolia Blvd","","North Hollywood","CA","91601","4114","LOS ANGELES" 
"RAINBOW SEAFOOD MARKET 2",-117.96049,34.09079,"4303 Maine Ave","Ste 107","Baldwin Park","CA","91706","2395","LOS ANGELES" 
"JOE'S MARKET",-118.3845,34.040215,"8874 Cadillac Ave","","Los Angeles","CA","90034","2002","LOS ANGELES" 
"PASADENA CERTIFIED FARMERS MARKET",-118.13907,34.146969,"Victory Park","across from Pasadena HS","PASADENA","CA","91101","","LOS ANGELES" 
"Ralphs Fresh Fare 728",-118.34088,33.788597,"2909 Rolling Hills Rd","","Torrance","CA","90505","7146","LOS ANGELES" 
"7-ELEVEN 18406C",-118.33871,34.062084,"5000 Wilshire Blvd","","Los Angeles","CA","90036","4315","LOS ANGELES" 
"7-ELEVEN 18840 E",-117.89024,34.099091,"1085 N Citrus Ave","","Covina","CA","91722","2738","LOS ANGELES" 
"AUBURN GROCERY OUTLET",-121.07634,38.904625,"414 Grass Valley Hwy","","Auburn","CA","95603","3714","PLACER" 
"Stater Bros. Markets 86",-116.94917,33.929283,"1661 E 6th St","","Beaumont","CA","92223","2509","RIVERSIDE" 
"7-Eleven 17462C",-117.82896,33.898335,"17465 Imperial Hwy","","Yorba Linda","CA","92886","1852","ORANGE" 
"7-ELEVEN 13964 B",-117.37027,34.089722,"665 S Riverside Ave","","Rialto","CA","92376","7079","SAN BERNARDINO" 
"PETER'S MARKET",-121.27616,37.881344,"8150 S El Dorado St","","French Camp","CA","95231","","SAN JOAQUIN" 
"KING RANCH MARKET 1",-118.00587,34.140259,"328 W Huntington Dr","","Monrovia","CA","91016","3304","LOS ANGELES" 
"BEL AIR  515",-120.96539,38.661133,"3510 Palmer Dr","","Cameron Park","CA","95682","8202","EL DORADO" 
"LEILA MARKET",-119.61278,36.559772,"2077 Park St","","Selma","CA","93662","4015","FRESNO" 
"SUNRISE MARKET",-120.98479,37.663441,"1348 Sunrise Ave","","Modesto","CA","95350","5554","STANISLAUS" 
"ARMAND'S LIQUOR",-118.0519,34.078697,"10029 Valley Blvd","","El Monte","CA","91731","1701","LOS ANGELES" 
"FRIENDLY LIQUOR",-117.37767,33.983303,"3962 University Ave","","Riverside","CA","92501","3230","RIVERSIDE" 
"Sav Mor Foods 31",-122.00416,39.204559,"1017 Bridge St","","Colusa","CA","95932","2839","COLUSA" 
"ALDERPOINT GENERAL STORE",-123.60979,40.176285,"418 FOURTH ST","","ALDERPOINT","CA","95511","","HUMBOLDT" 
"Ralphs Fresh Fare 739",-117.69792,33.490108,"32555 Golden Lantern St","","Dana Point","CA","92629","3248","ORANGE" 
"Lassen Family Natural Food & Vitms",-119.04081,34.222328,"2207 Pickwick Dr","","Camarillo","CA","93010","6409","VENTURA" 
"RALEY'S  248",-122.38051,40.610657,"201 Lake Blvd","Unit A","Redding","CA","96003","2506","SHASTA" 
"RALPHS 717",-117.57577,34.122669,"7243 Haven Ave","","Rancho Cucamonga","CA","91701","6063","SAN BERNARDINO" 
"FOOD 4 LESS 302",-117.22625,33.943459,"12200 Perris Blvd","","Moreno Valley","CA","92557","7417","RIVERSIDE" 
"FOUR CORNERS MARKET",-120.54268,41.493782,"1077 N Main St","","Alturas","CA","96101","3346","MODOC" 
"MINI MARKET HERMANOS GARCIA",-119.17247,34.204586,"623 Cooper Rd","","Oxnard","CA","93030","5427","VENTURA" 
"RIO LINDA LIQUOR & GROCERY",-121.45546,38.691143,"428 M St","","Rio Linda","CA","95673","2239","SACRAMENTO" 
"VERMONT CENTER LIQUOR & MARKET",-118.29147,33.993,"5402 S Vermont Ave","","Los Angeles","CA","90037","3532","LOS ANGELES" 
"DIDIER'S LIQUOR",-119.73734,36.757671,"4778 E Olive Ave","","Fresno","CA","93702","1749","FRESNO" 
"VONS 2053",-117.21625,32.752777,"3645 Midway Dr","","San Diego","CA","92110","5202","SAN DIEGO" 
"RALPHS GROCERY  77",-117.15422,32.77615,"5680 Mission Center Rd","","San Diego","CA","92108","4328","SAN DIEGO" 
"FOOD MAXX 477",-122.35088,40.588058,"1330 Churn Creek Rd","","Redding","CA","96003","4087","SHASTA" 
"RAINBOW MARKET",-118.99469,35.371979,"430 Baker St","","Bakersfield","CA","93305","5808","KERN" 
"COUNTY FAIR MARKET",-118.91431,35.26025,"10415 Main St","","Lamont","CA","93241","1726","KERN" 
"JAMES STORE INC",-118.41891,35.757507,"13432 Sierra Way","","Kernville","CA","93238","9714","KERN" 
"PALACE MKT",-119.23301,35.68166,"400 W Perkins Ave","","MC Farland","CA","93250","1146","KERN" 
"RUMIANO CHEESE COMPANY",-124.20385,41.755016,"511 9th St","","Crescent City","CA","95531","3408","DEL NORTE" 
"MT MESA MARKET",-118.40659,35.640244,"12324 Highway 178","","Lake Isabella","CA","93240","","KERN" 
"Mark West Market",-122.76966,38.515888,"5501 Old Redwood Hwy","","Santa Rosa","CA","95403","1232","SONOMA" 
"Bimbo Bakeries 9881",-119.0579,35.313049,"4920 District Blvd","","Bakersfield","CA","93313","2324","KERN" 
"SAVE MART MERCED-OLIVE  53",-120.47065,37.318394,"150 W Olive Ave","","Merced","CA","95348","3135","MERCED" 
"S & S MARKET",-122.36295,37.930691,"112 S 7th St","","Richmond","CA","94804","2314","CONTRA COSTA" 
"China Lake NAWS Commissary",-116.96499,35.657757,"China Lake Naval Air Weapons Station","Bldg 2023","China Lake","CA","93555","","KERN" 
"Edwards AFB Commissary",-117.92041,34.920555,"312 W Fitzgerald Blvd","","Edwards","CA","93524","1590","KERN" 
"FRIENDLY MARKET",-122.27759,37.858105,"1600 Ward St","","Berkeley","CA","94703","1828","ALAMEDA" 
"PAULS PLACE INC",-118.30817,35.659527,"12032 Pauls Place Dr","","Weldon","CA","93283","9658","KERN" 
"Circle K 2720010",-118.44424,35.131622,"302 E Tehachapi Blvd","","Tehachapi","CA","93561","1735","KERN" 
"Food 4 Less",-119.29698,36.347992,"2025 N Dinuba Blvd","","Visalia","CA","93291","2012","TULARE" 
"GENERAL FOOD STORE",-119.09892,36.415859,"211 N Valencia Blvd","","Woodlake","CA","93286","1435","TULARE" 
"Palace Food Depot",-119.36691,36.206047,"115 S West St","","Tulare","CA","93274","3409","TULARE" 
"QUIC SHOP #1",-119.39437,36.545834,"180 E El Monte Way","","Dinuba","CA","93618","1551","TULARE" 
"R-N MARKET",-119.28767,36.544777,"12760 Avenue 416","","Orosi","CA","93647","2068","TULARE" 
"R-N MARKET INC",-119.15091,36.297337,"655 W Visalia Rd","","Exeter","CA","93221","1034","TULARE" 
"7-ELEVEN 16947 B",-119.74557,36.808472,"2389 E Shaw Ave","","Fresno","CA","93710","8221","FRESNO" 
"TOWN & COUNTRY MARKET",-119.04739,36.065945,"1310 W Olive Ave","","Porterville","CA","93257","3034","TULARE" 
"THREE RIVERS VILLAGE MARKET INC",-118.91485,36.42691,"40869 Sierra Dr","","Three Rivers","CA","93271","","TULARE" 
"SIERRA MINIT MARTS 1",-119.05302,36.066441,"31 N Newcomb St","","Porterville","CA","93257","2815","TULARE" 
"R-N MARKET",-119.0827,36.21249,"765 N Harvard Ave","","Lindsay","CA","93247","1712","TULARE" 
"FREDS LIQUOR & GROCERY",-122.40783,37.780342,"151 6th St","","San Francisco","CA","94103","2830","SAN FRANCISCO" 
"DAI THANH INC",-121.88467,37.3302,"418 S 2nd St","","San Jose","CA","95113","2709","SANTA CLARA" 
"R-N MARKET",-119.75407,36.835632,"6670 N Cedar Ave","","Fresno","CA","93710","4401","FRESNO" 
"Bimbo Bakeries 1464",-121.00727,37.644833,"1500 9th St","","Modesto","CA","95354","0718","STANISLAUS" 
"Circle K 2725017",-120.63521,36.986012,"2549 Blossom St","","Dos Palos","CA","93620","2512","MERCED" 
